Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Daily Return;Year;Annual Volatility
2014-09-05;1263.199951171875;1268.0999755859375;1263.199951171875;1265;123;0.0;0.0;0.0005533738484686523;2014;0.14220551662806238
2014-09-08;1268.4000244140625;1268.4000244140625;1252.699951171875;1252;2;0.0;0.0;-0.010349263035957401;2014;0.14220551662806238
2014-09-09;1246.800048828125;1246.800048828125;1246.800048828125;1246;0;0.0;0.0;-0.00470974900113208;2014;0.14220551662806238
2014-09-10;1256.699951171875;1256.699951171875;1243.5;1243;95;0.0;0.0;-0.002646814805009612;2014;0.14220551662806238
2014-09-11;1237.4000244140625;1237.4000244140625;1237.4000244140625;1237;0;0.0;0.0;-0.0049054890116103644;2014;0.14220551662806238
2014-09-12;1227.0;1229.9000244140625;1227.0;1229;47;0.0;0.0;-0.006061095726542787;2014;0.14220551662806238
2014-09-15;1226.699951171875;1235.0;1226.699951171875;1233;21;0.0;0.0;0.0030083349039997653;2014;0.14220551662806238
2014-09-16;1238.300048828125;1238.300048828125;1235.199951171875;1235;3;0.0;0.0;0.0012969970959813004;2014;0.14220551662806238
2014-09-17;1236.199951171875;1236.199951171875;1221.9000244140625;1234;10;0.0;0.0;-0.0006476091235703141;2014;0.14220551662806238
2014-09-18;1216.199951171875;1225.699951171875;1216.199951171875;1225;5;0.0;0.0;-0.007048017717204091;2014;0.14220551662806238
2014-09-19;1218.300048828125;1218.300048828125;1215.300048828125;1215;4;0.0;0.0;-0.008484868041160332;2014;0.14220551662806238
2014-09-22;1214.9000244140625;1216.800048828125;1212.4000244140625;1216;7;0.0;0.0;0.0012342630953123823;2014;0.14220551662806238
2014-09-23;1221.0;1221.0;1221.0;1221;5;0.0;0.0;0.003451636261783353;2014;0.14220551662806238
2014-09-24;1218.5999755859375;1218.5999755859375;1216.800048828125;1218;2;0.0;0.0;-0.001965621960739128;2014;0.14220551662806238
2014-09-25;1209.5;1221.199951171875;1209.5;1221;11;0.0;0.0;0.0021335759379834673;2014;0.14220551662806238
2014-09-26;1214.0999755859375;1214.0999755859375;1214.0999755859375;1214;19497;0.0;0.0;-0.00581393372897232;2014;0.14220551662806238
2014-09-29;1216.300048828125;1222.199951171875;1214.800048828125;1217;6344;0.0;0.0;0.0028004484658865625;2014;0.14220551662806238
2014-09-30;1214.800048828125;1218.199951171875;1204.0;1210;680;0.0;0.0;-0.005749486652977365;2014;0.14220551662806238
2014-10-01;1207.699951171875;1217.800048828125;1205.5;1214;178;0.0;0.0;0.0033870099842523427;2014;0.14220551662806238
2014-10-02;1215.300048828125;1219.5;1210.300048828125;1214;176;0.0;0.0;-0.0003293466343678997;2014;0.14220551662806238
2014-10-03;1212.4000244140625;1212.4000244140625;1191.0;1192;499;0.0;0.0;-0.018118926770476995;2014;0.14220551662806238
2014-10-06;1187.699951171875;1208.0;1182.800048828125;1206;415;0.0;0.0;0.012162389359056114;2014;0.14220551662806238
2014-10-07;1209.0999755859375;1211.699951171875;1205.300048828125;1211;272;0.0;0.0;0.004143532114295967;2014;0.14220551662806238
2014-10-08;1210.199951171875;1217.9000244140625;1205.300048828125;1205;9;0.0;0.0;-0.005281755056241844;2014;0.14220551662806238
2014-10-09;1223.9000244140625;1229.0;1223.9000244140625;1224;19;0.0;0.0;0.016012549552766764;2014;0.14220551662806238
2014-10-10;1223.5;1223.5;1217.0;1221;186;0.0;0.0;-0.002939715546062316;2014;0.14220551662806238
2014-10-13;1229.800048828125;1234.0;1227.0;1229;103;0.0;0.0;0.006797746787981174;2014;0.14220551662806238
2014-10-14;1235.9000244140625;1235.9000244140625;1233.5999755859375;1233;73;0.0;0.0;0.003497865929405597;2014;0.14220551662806238
2014-10-15;1243.699951171875;1247.0;1243.699951171875;1244;250;0.0;0.0;0.008511673320204638;2014;0.14220551662806238
2014-10-16;1242.0999755859375;1243.0;1236.699951171875;1240;6;0.0;0.0;-0.00289363849898161;2014;0.14220551662806238
2014-10-17;1237.4000244140625;1238.300048828125;1232.5999755859375;1238;356;0.0;0.0;-0.0017734390744659212;2014;0.14220551662806238
2014-10-20;1237.300048828125;1244.0;1235.4000244140625;1244;105;0.0;0.0;0.0046030452613397;2014;0.14220551662806238
2014-10-21;1251.0;1251.0;1251.0;1251;48;0.0;0.0;0.00562700964630225;2014;0.14220551662806238
2014-10-22;1244.800048828125;1244.800048828125;1244.800048828125;1244;2;0.0;0.0;-0.004955996140587504;2014;0.14220551662806238
2014-10-23;1228.0;1228.5;1227.9000244140625;1228;2;0.0;0.0;-0.013094511719749846;2014;0.14220551662806238
2014-10-24;1229.4000244140625;1232.699951171875;1229.4000244140625;1231;71;0.0;0.0;0.0021977624516686944;2014;0.14220551662806238
2014-10-27;1230.199951171875;1230.199951171875;1227.300048828125;1229;282;0.0;0.0;-0.001705633259600714;2014;0.14220551662806238
2014-10-28;1224.9000244140625;1231.0;1224.699951171875;1229;46;0.0;0.0;8.134048321806198e-05;2014;0.14220551662806238
2014-10-29;1224.300048828125;1224.300048828125;1224.300048828125;1224;631;0.0;0.0;-0.0039862532853818244;2014;0.14220551662806238
2014-10-30;1213.699951171875;1214.699951171875;1195.800048828125;1198;521;0.0;0.0;-0.02140004263437356;2014;0.14220551662806238
2014-10-31;1199.5999755859375;1199.699951171875;1161.4000244140625;1171;260;0.0;0.0;-0.022535681954918285;2014;0.14220551662806238
2014-11-03;1166.4000244140625;1172.300048828125;1163.0999755859375;1169;60;0.0;0.0;-0.001451585011795875;2014;0.14220551662806238
2014-11-04;1166.9000244140625;1171.0;1165.0;1167;40;0.0;0.0;-0.0017102787397341723;2014;0.14220551662806238
2014-11-05;1168.0999755859375;1168.699951171875;1137.800048828125;1145;157;0.0;0.0;-0.018845296847618376;2014;0.14220551662806238
2014-11-06;1141.0999755859375;1147.5;1137.9000244140625;1142;137;0.0;0.0;-0.0027064567136911855;2014;0.14220551662806238
2014-11-07;1139.9000244140625;1169.699951171875;1133.0;1169;97;0.0;0.0;0.02389908569628374;2014;0.14220551662806238
2014-11-10;1171.0;1171.0;1150.699951171875;1159;40;0.0;0.0;-0.008549931779017195;2014;0.14220551662806238
2014-11-11;1155.0;1170.5;1151.5999755859375;1162;22;0.0;0.0;0.002759635485996448;2014;0.14220551662806238
2014-11-12;1162.5;1168.0999755859375;1157.5;1158;17;0.0;0.0;-0.0033539940233000554;2014;0.14220551662806238
2014-11-13;1163.699951171875;1164.5;1155.0;1161;1047;0.0;0.0;0.0018983097122526882;2014;0.14220551662806238
2014-11-14;1155.199951171875;1191.0;1148.0;1185;486;0.0;0.0;0.020583950492292002;2014;0.14220551662806238
2014-11-17;1183.0999755859375;1186.9000244140625;1180.5999755859375;1183;17;0.0;0.0;-0.0016877637130802148;2014;0.14220551662806238
2014-11-18;1197.0999755859375;1197.0999755859375;1193.9000244140625;1196;2;0.0;0.0;0.011580685690511405;2014;0.14220551662806238
2014-11-19;1196.5;1198.300048828125;1190.5999755859375;1193;23;0.0;0.0;-0.002590436794872253;2014;0.14220551662806238
2014-11-20;1191.800048828125;1191.9000244140625;1190.699951171875;1190;3;0.0;0.0;-0.0024296451687164655;2014;0.14220551662806238
2014-11-21;1191.0;1202.4000244140625;1189.0;1197;20;0.0;0.0;0.005710967587957416;2014;0.14220551662806238
2014-11-24;1197.699951171875;1197.9000244140625;1195.5;1195;17;0.0;0.0;-0.001670146137787043;2014;0.14220551662806238
2014-11-25;1197.0999755859375;1197.0999755859375;1197.0999755859375;1197;210753;0.0;0.0;0.0013383317322772648;2014;0.14220551662806238
2014-11-26;1200.5;1201.0;1193.699951171875;1196;75297;0.0;0.0;-0.0004176760589734707;2014;0.14220551662806238
2014-11-28;1197.0;1198.199951171875;1163.800048828125;1175;11175;0.0;0.0;-0.01788402544767187;2014;0.14220551662806238
2014-12-01;1160.0;1220.4000244140625;1141.699951171875;1218;5524;0.0;0.0;0.03641937594146949;2014;0.14220551662806238
2014-12-02;1212.300048828125;1212.300048828125;1191.300048828125;1199;1236;0.0;0.0;-0.015435179661843157;2014;0.14220551662806238
2014-12-03;1198.0999755859375;1213.699951171875;1196.0999755859375;1208;440;0.0;0.0;0.007755211146428742;2014;0.14220551662806238
2014-12-04;1208.199951171875;1213.0;1201.5999755859375;1207;358;0.0;0.0;-0.0008274720728175256;2014;0.14220551662806238
2014-12-05;1203.0999755859375;1206.0;1186.699951171875;1190;560;0.0;0.0;-0.014409958106884058;2014;0.14220551662806238
2014-12-08;1190.5999755859375;1207.0;1187.199951171875;1194;183;0.0;0.0;0.003865200974962457;2014;0.14220551662806238
2014-12-09;1202.0;1238.0;1202.0;1231;314;0.0;0.0;0.03080275410744604;2014;0.14220551662806238
2014-12-10;1231.199951171875;1234.5999755859375;1226.5999755859375;1228;306;0.0;0.0;-0.0021112266227669707;2014;0.14220551662806238
2014-12-11;1226.5999755859375;1231.199951171875;1216.199951171875;1225;264;0.0;0.0;-0.0030922359448538606;2014;0.14220551662806238
2014-12-12;1227.800048828125;1227.800048828125;1216.199951171875;1222;203;0.0;0.0;-0.002530385803374835;2014;0.14220551662806238
2014-12-15;1223.0999755859375;1223.0999755859375;1198.4000244140625;1207;77;0.0;0.0;-0.012111332919905848;2014;0.14220551662806238
2014-12-16;1197.199951171875;1222.0;1192.699951171875;1193;223;0.0;0.0;-0.011017169728098297;2014;0.14220551662806238
2014-12-17;1198.199951171875;1199.5999755859375;1184.0;1194;94;0.0;0.0;0.0003350568773619056;2014;0.14220551662806238
2014-12-18;1189.699951171875;1207.300048828125;1189.699951171875;1194;197;0.0;0.0;0.0003348424410953843;2014;0.14220551662806238
2014-12-19;1198.0;1200.800048828125;1195.9000244140625;1195;96;0.0;0.0;0.001004497607127508;2014;0.14220551662806238
2014-12-22;1198.0;1198.0;1172.699951171875;1179;223;0.0;0.0;-0.013546344101903363;2014;0.14220551662806238
2014-12-23;1179.300048828125;1180.300048828125;1175.0;1177;232;0.0;0.0;-0.0015257496247452762;2014;0.14220551662806238
2014-12-24;1177.0;1179.300048828125;1173.5;1173;23;0.0;0.0;-0.0037354820637272024;2014;0.14220551662806238
2014-12-26;1177.199951171875;1195.300048828125;1177.199951171875;1195;124;0.0;0.0;0.01857694829835954;2014;0.14220551662806238
2014-12-29;1186.5;1186.5;1181.300048828125;1181;180;0.0;0.0;-0.011377977997728328;2014;0.14220551662806238
2014-12-30;1181.4000244140625;1210.300048828125;1181.4000244140625;1200;191;0.0;0.0;0.015655412341901043;2014;0.14220551662806238
2014-12-31;1199.199951171875;1199.199951171875;1182.699951171875;1183;92;0.0;0.0;-0.013581009349231565;2014;0.14220551662806238
2015-01-02;1184.0;1194.5;1169.5;1186;138;0.0;0.0;0.0017737778044026875;2015;0.1472854200727205
2015-01-05;1180.300048828125;1206.9000244140625;1180.0999755859375;1203;470;0.0;0.0;0.015092769320457444;2015;0.1472854200727205
2015-01-06;1203.5;1220.0;1203.5;1219;97;0.0;0.0;0.012791780132704655;2015;0.1472854200727205
2015-01-07;1219.199951171875;1219.199951171875;1210.5999755859375;1210;29;0.0;0.0;-0.007135301315331799;2015;0.1472854200727205
2015-01-08;1207.0;1215.699951171875;1206.300048828125;1208;92;0.0;0.0;-0.0018172403900885703;2015;0.1472854200727205
2015-01-09;1211.0999755859375;1220.199951171875;1210.300048828125;1216;43;0.0;0.0;0.0062892878454074985;2015;0.1472854200727205
2015-01-12;1224.199951171875;1234.4000244140625;1219.0999755859375;1232;100;0.0;0.0;0.013733512476870935;2015;0.1472854200727205
2015-01-13;1239.199951171875;1239.300048828125;1230.300048828125;1234;20;0.0;0.0;0.0012980430920994657;2015;0.1472854200727205
2015-01-14;1229.5999755859375;1243.800048828125;1225.5999755859375;1234;21;0.0;0.0;8.09977979279175e-05;2015;0.1472854200727205
2015-01-15;1231.5;1265.0;1227.300048828125;1264;130;0.0;0.0;0.024546278482289408;2015;0.1472854200727205
2015-01-16;1256.0999755859375;1279.699951171875;1256.0999755859375;1276;44;0.0;0.0;0.00964661478074924;2015;0.1472854200727205
2015-01-20;1278.9000244140625;1297.300048828125;1273.800048828125;1294;157;0.0;0.0;0.013548380003948202;2015;0.1472854200727205
2015-01-21;1295.199951171875;1303.5;1286.699951171875;1293;78;0.0;0.0;-0.0003863390657272703;2015;0.1472854200727205
2015-01-22;1293.199951171875;1302.0999755859375;1283.5;1300;131;0.0;0.0;0.0054108373380235;2015;0.1472854200727205
2015-01-23;1299.800048828125;1299.800048828125;1292.5999755859375;1292;23;0.0;0.0;-0.006227397470600193;2015;0.1472854200727205
2015-01-26;1289.5;1290.5999755859375;1279.4000244140625;1279;26;0.0;0.0;-0.01021193828035738;2015;0.1472854200727205
2015-01-27;1277.199951171875;1291.699951171875;1277.199951171875;1291;20;0.0;0.0;0.009613824076207589;2015;0.1472854200727205
2015-01-28;1285.9000244140625;1286.800048828125;1285.9000244140625;1285;180387;0.0;0.0;-0.004490150171911567;2015;0.1472854200727205
2015-01-29;1283.300048828125;1285.4000244140625;1251.0;1254;67983;0.0;0.0;-0.02434096604235414;2015;0.1472854200727205
2015-01-30;1258.0;1284.300048828125;1257.0;1278;8626;0.0;0.0;0.019049916211659745;2015;0.1472854200727205
2015-02-02;1284.0999755859375;1284.0999755859375;1266.0;1276;1654;0.0;0.0;-0.0017990213751466477;2015;0.1472854200727205
2015-02-03;1273.5;1284.699951171875;1255.300048828125;1259;2380;0.0;0.0;-0.01292900848714873;2015;0.1472854200727205
2015-02-04;1262.0;1271.5999755859375;1256.800048828125;1263;668;0.0;0.0;0.00325482084240436;2015;0.1472854200727205
2015-02-05;1271.800048828125;1272.5999755859375;1257.800048828125;1262;133;0.0;0.0;-0.001424314573966079;2015;0.1472854200727205
2015-02-06;1265.0;1267.5999755859375;1228.0;1233;432;0.0;0.0;-0.0222662247115194;2015;0.1472854200727205
2015-02-09;1237.5;1242.300048828125;1235.4000244140625;1240;319;0.0;0.0;0.00559204496112975;2015;0.1472854200727205
2015-02-10;1237.5;1245.0;1231.199951171875;1231;231;0.0;0.0;-0.0074146299807744676;2015;0.1472854200727205
2015-02-11;1233.300048828125;1237.4000244140625;1219.0;1219;102;0.0;0.0;-0.010230574728570474;2015;0.1472854200727205
2015-02-12;1217.9000244140625;1229.800048828125;1217.9000244140625;1220;99;0.0;0.0;0.0009023589712366942;2015;0.1472854200727205
2015-02-13;1222.199951171875;1232.800048828125;1222.199951171875;1226;65;0.0;0.0;0.005245491797497115;2015;0.1472854200727205
2015-02-17;1227.699951171875;1234.0;1203.0;1208;204;0.0;0.0;-0.015002058225896842;2015;0.1472854200727205
2015-02-18;1207.0999755859375;1210.199951171875;1197.800048828125;1199;147;0.0;0.0;-0.00695308714826226;2015;0.1472854200727205
2015-02-19;1216.5;1220.0;1205.0;1207;65;0.0;0.0;0.0061682293200346905;2015;0.1472854200727205
2015-02-20;1206.5;1213.0999755859375;1199.0999755859375;1204;51;0.0;0.0;-0.0022367253968044176;2015;0.1472854200727205
2015-02-23;1201.300048828125;1203.300048828125;1191.5999755859375;1200;268;0.0;0.0;-0.0034041643165294566;2015;0.1472854200727205
2015-02-24;1203.4000244140625;1203.5;1193.800048828125;1196;151;0.0;0.0;-0.002832645401774303;2015;0.1472854200727205
2015-02-25;1204.300048828125;1204.5999755859375;1201.0;1201;570;0.0;0.0;0.003425495448498017;2015;0.1472854200727205
2015-02-26;1204.800048828125;1219.0;1204.800048828125;1209;560;0.0;0.0;0.007160679089040389;2015;0.1472854200727205
2015-02-27;1207.699951171875;1217.800048828125;1204.5;1212;195;0.0;0.0;0.0024801587802172342;2015;0.1472854200727205
2015-03-02;1214.300048828125;1222.699951171875;1204.9000244140625;1207;124;0.0;0.0;-0.004040924057989392;2015;0.1472854200727205
2015-03-03;1201.5;1212.0;1195.0;1204;51;0.0;0.0;-0.003063634446854757;2015;0.1472854200727205
2015-03-04;1204.800048828125;1206.9000244140625;1198.0;1200;27;0.0;0.0;-0.00282394054324131;2015;0.1472854200727205
2015-03-05;1201.699951171875;1205.4000244140625;1195.9000244140625;1195;29;0.0;0.0;-0.00391466872184576;2015;0.1472854200727205
2015-03-06;1195.0;1195.699951171875;1163.699951171875;1164;168;0.0;0.0;-0.026590892364690477;2015;0.1472854200727205
2015-03-09;1169.4000244140625;1174.199951171875;1166.300048828125;1166;45;0.0;0.0;0.0019758172634332105;2015;0.1472854200727205
2015-03-10;1166.4000244140625;1168.4000244140625;1156.5;1160;94;0.0;0.0;-0.0054012763170935285;2015;0.1472854200727205
2015-03-11;1162.0;1162.0;1147.699951171875;1150;74;0.0;0.0;-0.008102770978263951;2015;0.1472854200727205
2015-03-12;1155.4000244140625;1160.5;1149.699951171875;1152;63;0.0;0.0;0.0012166720026682842;2015;0.1472854200727205
2015-03-13;1158.199951171875;1159.199951171875;1152.5999755859375;1152;44;0.0;0.0;0.0004339901142222935;2015;0.1472854200727205
2015-03-16;1159.699951171875;1162.300048828125;1150.0999755859375;1153;56;0.0;0.0;0.0006073861331044039;2015;0.1472854200727205
2015-03-17;1153.5999755859375;1158.199951171875;1144.300048828125;1148;71;0.0;0.0;-0.004335385232212996;2015;0.1472854200727205
2015-03-18;1148.699951171875;1174.300048828125;1147.0;1151;112;0.0;0.0;0.002699621574606015;2015;0.1472854200727205
2015-03-19;1171.5999755859375;1171.5999755859375;1159.300048828125;1169;39;0.0;0.0;0.015372547156998984;2015;0.1472854200727205
2015-03-20;1171.0;1185.4000244140625;1171.0;1184;54;0.0;0.0;0.013429196450302605;2015;0.1472854200727205
2015-03-23;1181.5999755859375;1188.0;1181.199951171875;1188;5;0.0;0.0;0.002700836461848599;2015;0.1472854200727205
2015-03-24;1188.0;1193.0;1186.0;1191;411;0.0;0.0;0.003114437013362892;2015;0.1472854200727205
2015-03-25;1192.5;1199.199951171875;1192.5;1197;11;0.0;0.0;0.0046992513935602;2015;0.1472854200727205
2015-03-26;1198.199951171875;1213.699951171875;1198.199951171875;1205;68;0.0;0.0;0.006514596541983497;2015;0.1472854200727205
2015-03-27;1197.0;1199.800048828125;1196.300048828125;1199;172260;0.0;0.0;-0.004397914584004181;2015;0.1472854200727205
2015-03-30;1198.0;1198.5;1181.5999755859375;1184;37990;0.0;0.0;-0.012502083171817557;2015;0.1472854200727205
2015-03-31;1185.800048828125;1190.0999755859375;1178.199951171875;1183;3409;0.0;0.0;-0.001434903082481287;2015;0.1472854200727205
2015-04-01;1182.9000244140625;1208.199951171875;1181.0;1208;1632;0.0;0.0;0.021130927661137555;2015;0.1472854200727205
2015-04-02;1204.0;1205.699951171875;1194.800048828125;1200;1684;0.0;0.0;-0.005959731245241517;2015;0.1472854200727205
2015-04-06;1209.9000244140625;1224.199951171875;1209.9000244140625;1218;343;0.0;0.0;0.014738904831408384;2015;0.1472854200727205
2015-04-07;1214.800048828125;1214.800048828125;1208.199951171875;1210;406;0.0;0.0;-0.006564910684618508;2015;0.1472854200727205
2015-04-08;1208.9000244140625;1211.4000244140625;1197.5999755859375;1203;236;0.0;0.0;-0.006195275195152727;2015;0.1472854200727205
2015-04-09;1201.699951171875;1202.5;1193.0;1193;521;0.0;0.0;-0.007896268134635509;2015;0.1472854200727205
2015-04-10;1195.800048828125;1209.5999755859375;1195.800048828125;1204;202;0.0;0.0;0.009215817882871624;2015;0.1472854200727205
2015-04-13;1208.0999755859375;1208.0999755859375;1198.300048828125;1199;424;0.0;0.0;-0.004399740050828549;2015;0.1472854200727205
2015-04-14;1198.800048828125;1200.5999755859375;1184.0999755859375;1192;546;0.0;0.0;-0.005419828012473871;2015;0.1472854200727205
2015-04-15;1194.5999755859375;1203.0999755859375;1188.5999755859375;1201;196;0.0;0.0;0.007293721341160575;2015;0.1472854200727205
2015-04-16;1204.300048828125;1208.5;1194.5999755859375;1198;199;0.0;0.0;-0.0029130253849355414;2015;0.1472854200727205
2015-04-17;1200.199951171875;1206.0;1200.199951171875;1202;21;0.0;0.0;0.004090170629434509;2015;0.1472854200727205
2015-04-20;1205.699951171875;1206.9000244140625;1191.0;1193;67;0.0;0.0;-0.007814468553728138;2015;0.1472854200727205
2015-04-21;1193.199951171875;1202.9000244140625;1192.800048828125;1202;33;0.0;0.0;0.007876015428623706;2015;0.1472854200727205
2015-04-22;1199.0999755859375;1202.5999755859375;1185.199951171875;1186;93;0.0;0.0;-0.013301188523787477;2015;0.1472854200727205
2015-04-23;1187.199951171875;1197.0;1186.0999755859375;1194;331;0.0;0.0;0.00631898209261772;2015;0.1472854200727205
2015-04-24;1192.300048828125;1194.699951171875;1174.5999755859375;1175;52;0.0;0.0;-0.016075077737549903;2015;0.1472854200727205
2015-04-27;1182.300048828125;1206.699951171875;1181.4000244140625;1203;194;0.0;0.0;0.023910907780611668;2015;0.1472854200727205
2015-04-28;1199.699951171875;1214.0;1199.699951171875;1214;401;0.0;0.0;0.008892172141350407;2015;0.1472854200727205
2015-04-29;1211.199951171875;1212.5999755859375;1201.9000244140625;1209;114;0.0;0.0;-0.0034595973409184966;2015;0.1472854200727205
2015-04-30;1203.0999755859375;1205.9000244140625;1176.699951171875;1182;143;0.0;0.0;-0.022648390897821113;2015;0.1472854200727205
2015-05-01;1178.0999755859375;1178.0999755859375;1170.0;1174;23;0.0;0.0;-0.006681346626305595;2015;0.1472854200727205
2015-05-04;1177.5;1189.4000244140625;1177.5;1186;38;0.0;0.0;0.010472583080566089;2015;0.1472854200727205
2015-05-05;1187.5;1198.699951171875;1186.9000244140625;1193;48;0.0;0.0;0.005392570003741826;2015;0.1472854200727205
2015-05-06;1194.5;1194.5999755859375;1189.9000244140625;1190;14;0.0;0.0;-0.0024303574106769865;2015;0.1472854200727205
2015-05-07;1181.5;1186.0;1179.699951171875;1182;44;0.0;0.0;-0.006637002511963419;2015;0.1472854200727205
2015-05-08;1183.300048828125;1189.0999755859375;1182.9000244140625;1189;51;0.0;0.0;0.005666399723896376;2015;0.1472854200727205
2015-05-11;1189.699951171875;1190.5;1179.300048828125;1183;26;0.0;0.0;-0.0049617563999656555;2015;0.1472854200727205
2015-05-12;1194.5999755859375;1194.800048828125;1189.699951171875;1192;10;0.0;0.0;0.007944578094980947;2015;0.1472854200727205
2015-05-13;1192.699951171875;1218.4000244140625;1191.0;1218;34;0.0;0.0;0.021633447389137528;2015;0.1472854200727205
2015-05-14;1214.5;1225.5999755859375;1214.5;1225;35;0.0;0.0;0.005745239543446523;2015;0.1472854200727205
2015-05-15;1218.5;1225.5;1214.800048828125;1225;12;0.0;0.0;8.158608123531863e-05;2015;0.1472854200727205
2015-05-18;1224.5;1228.0999755859375;1222.5999755859375;1227;8;0.0;0.0;0.0018768248291514134;2015;0.1472854200727205
2015-05-19;1223.9000244140625;1223.9000244140625;1206.0;1206;9;0.0;0.0;-0.01702233554560495;2015;0.1472854200727205
2015-05-20;1205.0999755859375;1210.800048828125;1205.0999755859375;1208;11;0.0;0.0;0.001657138088940746;2015;0.1472854200727205
2015-05-21;1204.5;1204.5;1203.699951171875;1204;43;0.0;0.0;-0.0037223921822493455;2015;0.1472854200727205
2015-05-22;1211.5999755859375;1211.9000244140625;1204.300048828125;1204;8;0.0;0.0;-8.300862164645206e-05;2015;0.1472854200727205
2015-05-26;1193.5999755859375;1193.5999755859375;1186.0;1187;40;0.0;0.0;-0.014199200334575779;2015;0.1472854200727205
2015-05-27;1185.9000244140625;1185.9000244140625;1185.9000244140625;1185;200216;0.0;0.0;-0.0010949518289057325;2015;0.1472854200727205
2015-05-28;1187.0999755859375;1192.0;1179.5999755859375;1188;52705;0.0;0.0;0.001855089911952712;2015;0.1472854200727205
2015-05-29;1187.800048828125;1193.300048828125;1185.699951171875;1189;4748;0.0;0.0;0.001094225111387459;2015;0.1472854200727205
2015-06-01;1190.5999755859375;1204.0;1184.300048828125;1188;1236;0.0;0.0;-0.0009248155064394137;2015;0.1472854200727205
2015-06-02;1189.0;1194.300048828125;1186.0;1194;1003;0.0;0.0;0.004880860489345551;2015;0.1472854200727205
2015-06-03;1193.9000244140625;1193.9000244140625;1179.0999755859375;1184;630;0.0;0.0;-0.007872058124320791;2015;0.1472854200727205
2015-06-04;1184.9000244140625;1185.300048828125;1173.0;1174;447;0.0;0.0;-0.008272074923375006;2015;0.1472854200727205
2015-06-05;1176.4000244140625;1177.300048828125;1164.0;1167;390;0.0;0.0;-0.00604304658983934;2015;0.1472854200727205
2015-06-08;1169.5;1176.0999755859375;1169.0999755859375;1173;173;0.0;0.0;0.004623995648200818;2015;0.1472854200727205
2015-06-09;1172.9000244140625;1180.300048828125;1172.699951171875;1177;144;0.0;0.0;0.003494798693227441;2015;0.1472854200727205
2015-06-10;1176.0999755859375;1190.0999755859375;1175.5999755859375;1186;295;0.0;0.0;0.007474667793118561;2015;0.1472854200727205
2015-06-11;1183.199951171875;1183.199951171875;1174.4000244140625;1179;69;0.0;0.0;-0.0052271741838728625;2015;0.1472854200727205
2015-06-12;1180.4000244140625;1181.199951171875;1176.199951171875;1178;141;0.0;0.0;-0.0009322616858862265;2015;0.1472854200727205
2015-06-15;1179.9000244140625;1188.5;1172.699951171875;1185;102;0.0;0.0;0.005514081889003819;2015;0.1472854200727205
2015-06-16;1186.5;1186.5;1175.9000244140625;1180;29;0.0;0.0;-0.004049648722170174;2015;0.1472854200727205
2015-06-17;1177.5999755859375;1186.300048828125;1174.9000244140625;1176;168;0.0;0.0;-0.003473083935567556;2015;0.1472854200727205
2015-06-18;1183.4000244140625;1202.0;1183.4000244140625;1201;130;0.0;0.0;0.02133625898081659;2015;0.1472854200727205
2015-06-19;1199.699951171875;1203.0999755859375;1199.699951171875;1201;142;0.0;0.0;0.0;2015;0.1472854200727205
2015-06-22;1197.800048828125;1197.800048828125;1182.699951171875;1183;30;0.0;0.0;-0.014814855454119868;2015;0.1472854200727205
2015-06-23;1183.800048828125;1186.0;1176.199951171875;1176;60;0.0;0.0;-0.006336065142669711;2015;0.1472854200727205
2015-06-24;1176.5999755859375;1176.5999755859375;1170.699951171875;1172;263;0.0;0.0;-0.00306068333224363;2015;0.1472854200727205
2015-06-25;1175.800048828125;1175.9000244140625;1171.5;1171;95;0.0;0.0;-0.0009380655030184482;2015;0.1472854200727205
2015-06-26;1170.5;1172.9000244140625;1170.5;1172;308;0.0;0.0;0.0011950699223750583;2015;0.1472854200727205
2015-06-29;1185.0999755859375;1186.0;1173.800048828125;1178;174;0.0;0.0;0.004774469664398762;2015;0.1472854200727205
2015-06-30;1176.300048828125;1176.4000244140625;1166.5999755859375;1171;223;0.0;0.0;-0.005939753924480318;2015;0.1472854200727205
2015-07-01;1173.0999755859375;1173.0999755859375;1166.5999755859375;1169;455;0.0;0.0;-0.0021340162185232714;2015;0.1472854200727205
2015-07-02;1166.4000244140625;1168.0999755859375;1155.5;1163;316;0.0;0.0;-0.0051325919589392255;2015;0.1472854200727205
2015-07-06;1171.0999755859375;1173.0;1162.199951171875;1172;634;0.0;0.0;0.008512488748119162;2015;0.1472854200727205
2015-07-07;1166.800048828125;1166.800048828125;1149.5;1152;469;0.0;0.0;-0.017478045505405326;2015;0.1472854200727205
2015-07-08;1152.5999755859375;1163.300048828125;1146.4000244140625;1163;65;0.0;0.0;0.00945854233177812;2015;0.1472854200727205
2015-07-09;1154.800048828125;1163.5999755859375;1154.800048828125;1159;65;0.0;0.0;-0.0036964228037785762;2015;0.1472854200727205
2015-07-10;1160.0999755859375;1161.4000244140625;1157.5;1157;27;0.0;0.0;-0.0011216987300474157;2015;0.1472854200727205
2015-07-13;1159.0;1159.0;1151.199951171875;1155;14;0.0;0.0;-0.0021594541810849854;2015;0.1472854200727205
2015-07-14;1157.199951171875;1157.199951171875;1153.0;1153;39;0.0;0.0;-0.001644652375394129;2015;0.1472854200727205
2015-07-15;1154.0;1154.0;1144.800048828125;1147;15;0.0;0.0;-0.005289254658792708;2015;0.1472854200727205
